Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate,House Value,House Construction Year,Monthly Owner Cost,Monthly Rent,Public Transport Rate,Personal Transport Rate,Commute Time Public,Commute Time Car,High School Rate,College Rate,Uneducated Rate,English Language,Spanish Language,White Population Rate,Black Population Rate,Hispanic Population Rate,Asian Population Rate,City,County,Lat,Lng,Housing_units,State
95605,14493.0,32.3,51303.0,24646.0,20.423652797902434,4.698820120057959,267400.0,1970,1565.0,924.0,2.0269119400442857,68.09742803610969,0.0,0.0,13.861864348306078,6.679086455530256,2.925550265645484,,,70.25460567170359,5.878700062098944,40.48851169530118,6.817084109570137,West Sacramento,Yolo County,38.59,-121.54,5251.0,CA
95608,62539.0,41.7,64059.0,39428.0,14.539727210220825,3.158029389660852,397400.0,1971,2024.0,1148.0,1.1025799643389975,80.32094901932244,0.0,0.0,13.490781752186637,14.88990869697309,0.7291450135115688,,,79.19858008602633,5.236732279057868,13.935304370073077,4.773021634500072,Carmichael,Sacramento County,38.62,-121.33,27325.0,CA
95610,46305.0,36.5,61461.0,30925.0,11.996544649605877,3.2933808444012524,331400.0,1977,1785.0,1247.0,1.3198104433323,79.99911422117897,0.0,0.0,14.702515927005724,11.221250404923872,1.5289925494007126,,,82.74268437533743,4.1140265630061545,19.29165316920419,4.075153871072239,Citrus Heights,Sacramento County,38.69,-121.27,18539.0,CA
95612,1321.0,36.1,95000.0,35970.0,1.2112036336109009,2.8766086298258893,656300.0,1953,1875.0,1500.0,0.0,81.2603648424544,0.0,0.0,14.080242240726722,17.94095382286147,1.8925056775170328,,,84.85995457986374,0.0,41.18092354277063,4.314912944738834,Clarksburg,Yolo County,38.4,-121.6,502.0,CA
95614,4359.0,50.6,99529.0,41907.0,6.652902041752696,1.5141087405368203,393600.0,1988,2102.0,2019.0,0.0,73.82690302398332,0.0,0.0,13.466391374168388,17.549896765313147,0.734113328745125,,,97.27001605872908,0.0,2.202339986235375,0.3441156228492774,Cool,El Dorado County,38.89,-120.98,1680.0,CA
95616,52212.0,22.9,55510.0,31751.0,31.301233432927297,3.2387190684133915,672300.0,1978,2548.0,1483.0,8.597743698219636,48.98202009518773,67525.0,253670.0,2.04742204857121,13.558185857657245,0.0938481575116831,,,61.05109936413085,2.4936796138818664,14.337700145560408,25.453918639393244,Davis,Yolo County,38.56,-121.82,17982.0,CA
95618,27519.0,31.7,93643.0,47417.0,22.399069733638576,2.191213343508122,665200.0,1990,2843.0,1715.0,6.4871174851997,64.06236971566747,32370.0,177205.0,3.1759874995457684,17.50426977724481,0.3779207093281005,,,64.46818561720993,1.70791089792507,14.560848868054798,23.66001671572368,Davis,Yolo County,38.6,-121.7,10257.0,CA
95619,5718.0,41.1,68614.0,31779.0,6.295907660020986,2.9905561385099686,279600.0,1981,1797.0,1544.0,1.82648401826484,73.05936073059361,0.0,0.0,19.30745015739769,13.0465197621546,0.6820566631689402,,,92.2525358516964,0.3672612801678909,14.200769499825114,2.2560335781741867,Diamond Springs,El Dorado County,38.68,-120.82,2139.0,CA
95620,21954.0,35.1,82956.0,31766.0,10.112052473353376,3.0108408490480096,395300.0,1988,2038.0,1435.0,0.366266825382291,77.82254372310229,0.0,0.0,14.894779994534026,7.993987428259087,2.168169809601895,,,69.7913819805047,1.771886672132641,42.29753120160336,4.819167349913456,Dixon,Solano County,38.4,-121.8,7048.0,CA
95621,41740.0,39.7,63214.0,30807.0,10.783421178725444,3.1720172496406325,268000.0,1975,1612.0,1285.0,1.6705595612877018,79.79587691682747,0.0,0.0,16.126018207954,9.36032582654528,0.9942501197891712,,,83.0977479635841,3.715860086248203,17.958792525155726,3.258265452803067,Citrus Heights,Sacramento County,38.69,-121.31,16768.0,CA
95623,3665.0,52.2,75669.0,43120.0,4.201909959072306,2.755798090040928,413400.0,1981,1908.0,1242.0,3.2909930715935336,79.96535796766743,0.0,0.0,18.06275579809004,11.596180081855389,0.4638472032742155,,,90.28649386084584,0.3819918144611187,4.693042291950887,3.4652114597544337,El Dorado,El Dorado County,38.62,-120.83,1633.0,CA
95624,65948.0,37.9,93090.0,36273.0,8.30351185782738,3.0645356947898343,399600.0,1995,2123.0,1556.0,1.6608449219007448,77.1930402688987,0.0,0.0,11.701643719293989,14.766179414083824,2.256323163704737,,,50.27294231819009,8.624977254806817,17.046764117183237,25.703584642445563,Elk Grove,Sacramento County,38.4,-121.3,19978.0,CA
95626,6065.0,41.4,75481.0,28500.0,11.03050288540808,1.978565539983512,334800.0,1981,1851.0,1497.0,0.4606525911708253,86.87140115163147,0.0,0.0,19.73619126133553,7.963726298433635,1.1541632316570487,,,85.04534212695796,2.8194558944765045,15.350370981038749,5.193734542456719,Elverta,Sacramento County,38.74,-121.47,2041.0,CA
95627,3802.0,31.9,75938.0,30008.0,8.916359810625986,2.0515518148342977,321100.0,1992,1888.0,1269.0,0.5379557680812911,82.1279139270771,0.0,0.0,12.835349815886376,8.784850078905839,1.841136244082062,,,82.5881115202525,0.0,55.260389268805895,2.183061546554445,Esparto,Yolo County,38.7,-122.0,1224.0,CA
