Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate,House Value,House Construction Year,Monthly Owner Cost,Monthly Rent,Public Transport Rate,Personal Transport Rate,Commute Time Public,Commute Time Car,High School Rate,College Rate,Uneducated Rate,English Language Rate,Spanish Language Rate,White Population Rate,Black Population Rate,Hispanic Population Rate,Asian Population Rate,City,County,Lat,Lng,Housing_units,State
90012,29164,37.0,26094.0,17870.0,25.233164175010288,2.643670278425456,402400.0,1983.0,2930.0,975.0,15.565935259613296,56.789050619161415,47620.0,137720.0,12.926896173364424,10.190646001920175,6.22342614181868,31.56974351940749,23.878754628994653,27.78768344534357,10.111781648607872,27.70881909203127,45.41558085310657,Los Angeles,Los Angeles County,34.06,-118.24,11370.0,CA
90013,9318,43.9,17072.0,22259.0,48.50826357587465,7.834299205838163,315300.0,1939.0,2877.0,536.0,17.232704402515722,44.937106918239,0.0,0.0,16.53788366602275,17.954496673105815,2.114187593904272,64.24125348787294,15.121270658939686,34.20261858767976,33.74114616870573,18.16913500751234,17.34277742004722,Los Angeles,Los Angeles County,34.05,-118.24,7516.0,CA
90014,5556,44.5,12358.0,24649.0,48.36213102951764,6.983441324694025,334700.0,1939.0,2446.0,441.0,14.93877551020408,42.44897959183673,14735.0,30195.0,13.678905687544995,16.180705543556517,6.245500359971202,64.75881929445644,10.853131749460044,41.77465802735781,23.8300935925126,15.60475161987041,21.11231101511879,Los Angeles,Los Angeles County,34.044,-118.252,4990.0,CA
90015,17668,32.0,26579.0,19286.0,34.34457776771564,6.531582522073806,441000.0,1965.0,2890.0,794.0,31.744447217369604,40.653855752433245,97635.0,92825.0,9.548335974643424,8.948381254244962,4.052524337785828,17.030790129046864,63.19900384876613,34.712474530224135,6.027846954946797,70.74371745528639,12.185872764319674,Los Angeles,Los Angeles County,34.04,-118.27,8245.0,CA
90016,46779,34.2,36266.0,18719.0,21.85382329677847,6.272045148464055,371500.0,1947.0,2234.0,1023.0,14.683219178082192,68.0222602739726,167480.0,395415.0,14.093931037431323,7.133542829047222,2.3450693687338338,41.95899869599607,45.79191517561299,22.39893969516236,39.23769212680904,52.337587378952094,2.7555099510464096,Los Angeles,Los Angeles County,34.03,-118.36,17204.0,CA
90017,23171,29.2,21576.0,16776.0,50.09278839929222,4.065426610849769,433000.0,1970.0,3563.0,823.0,39.01443220660843,35.38739080896316,162000.0,106160.0,9.106210349143325,7.146864615251824,7.112338699236114,15.868974148720383,63.22558370376764,27.284105131414268,5.593198394544905,70.82128522722368,13.439212809114842,Los Angeles,Los Angeles County,34.05,-118.26,10610.0,CA
90018,48497,32.7,35178.0,15594.0,27.44293461451224,7.204569354805452,366300.0,1944.0,2195.0,954.0,18.80586342509832,63.23612033300986,0.0,0.0,14.815349403055858,6.188011629585335,2.6661442975854177,35.57333443305772,51.92692331484422,17.429944120254863,32.98142153122873,58.09431511227498,2.919768233086583,Los Angeles,Los Angeles County,34.03,-118.32,16658.0,CA
90019,64613,36.4,41261.0,24419.0,23.179545911813413,5.8424775200037145,631300.0,1941.0,2859.0,1113.0,17.39876903142209,65.25753158406219,0.0,0.0,13.54526178942318,15.021744850107565,1.855663720923034,37.44138176527943,39.023106805132095,35.547026140250416,23.32657514741616,43.63827712689397,16.906814418151146,Los Angeles,Los Angeles County,34.05,-118.34,25116.0,CA
90020,41086,34.5,38575.0,26758.0,17.808986029304386,7.734994888769897,564400.0,1969.0,2431.0,1099.0,20.892041127189643,57.04017517136329,0.0,0.0,13.20887893686414,20.26481039770238,2.124811371270019,18.93589057099742,29.46989242077593,24.869785328335688,5.748916906002044,33.356861217933115,47.252105340018495,Los Angeles,Los Angeles County,34.07,-118.31,17900.0,CA
90021,2664,48.0,13504.0,19953.0,41.291291291291294,9.797297297297296,458000.0,1939.0,2733.0,441.0,11.961722488038278,38.75598086124402,0.0,0.0,14.3018018018018,13.213213213213214,8.445945945945946,50.86336336336336,43.168168168168165,46.47147147147148,25.3003003003003,47.56006006006006,4.129129129129129,Los Angeles,Los Angeles County,34.03,-118.24,1761.0,CA
90022,68657,29.2,37453.0,12525.0,24.769506386821444,5.925105961518854,315900.0,1951.0,1827.0,930.0,12.646752860751969,62.91425174617328,0.0,0.0,12.00751562113113,2.1920561632462823,3.128595773191372,12.31775347014871,78.79895713474227,65.52281631880216,0.4398677483723436,98.10798607570968,0.6699972326201261,Los Angeles,Los Angeles County,34.03,-118.15,17713.0,CA
90023,45663,28.7,33875.0,10971.0,32.83621312660141,4.17405777106191,307300.0,1956.0,1821.0,972.0,20.246039575233564,58.13845528927059,0.0,0.0,12.614151501215426,2.7396360291702253,5.371964172305805,7.137069399732825,83.73300045989095,41.26316711560782,0.6635569279285198,96.31211265138076,0.88036265685566,Los Angeles,Los Angeles County,34.02,-118.2,11259.0,CA
90024,50269,23.3,61868.0,43521.0,23.32849270922437,4.782271379975731,1000001.0,1968.0,4001.0,1772.0,5.213373436205919,48.82088836580794,38610.0,255070.0,4.225268057848774,15.872605383039248,0.1233364498995404,54.14868010105632,8.74694145497225,60.31948119119139,2.854642025900654,9.95842368059838,26.76997752093736,Los Angeles,Los Angeles County,34.07,-118.43,19932.0,CA
90025,42932,33.8,72625.0,48116.0,11.362154104164723,5.096431566197708,664000.0,1972.0,3277.0,1540.0,9.393834696149565,68.1907174939537,0.0,0.0,6.342588279139104,28.84794558837231,0.6545234324047331,53.68256778160812,15.156526600204977,59.477778813006616,3.032702878971397,19.898909904034287,20.94009130718345,Los Angeles,Los Angeles County,34.05,-118.44,23058.0,CA
90026,69615,33.5,44901.0,24600.0,21.6088486676722,8.269769446240035,563100.0,1939.0,2540.0,1038.0,19.89444971537002,58.84724857685009,291810.0,543190.0,10.412985707103354,16.14738202973497,3.1530560942325647,29.018171371112548,49.53242835595777,61.743877037994686,3.05393952452776,57.60971055088702,16.93025928320046,Los Angeles,Los Angeles County,34.08,-118.26,26686.0,CA
90027,45702,38.8,47210.0,38593.0,19.52649774626931,6.496433416480679,803900.0,1951.0,3202.0,1149.0,10.633521782507485,66.56967076820752,110530.0,425810.0,11.80692311058597,23.889545315303486,1.374119294560413,45.61507155047919,17.2158767668811,67.11084854054528,2.7504266771694894,21.725526235175703,14.953393724563476,Los Angeles,Los Angeles County,34.13,-118.29,23390.0,CA
90028,28254,33.6,30393.0,25380.0,28.13053019041552,8.175833510299427,593300.0,1961.0,2914.0,1060.0,19.938650306748468,55.61094069529652,0.0,0.0,10.334819848517023,21.29963898916968,1.436964677567778,45.68910596729667,29.65597791463156,57.59538472428682,6.062858356338926,33.9208607630778,8.720889077652721,Los Angeles,Los Angeles County,34.1,-118.33,17126.0,CA
90029,39437,34.4,35502.0,17832.0,26.29256789309532,7.6425691609402335,492000.0,1952.0,2408.0,954.0,28.102436237078592,52.13235676068776,0.0,0.0,11.765600831706266,12.001419986307274,3.438395415472779,19.945736237543425,53.12016634125314,41.301316023024064,3.960747521363187,58.96239571975556,14.549788269898826,Los Angeles,Los Angeles County,34.09,-118.29,14723.0,CA
90031,39990,33.6,33019.0,14366.0,31.61040260065016,6.399099774943736,357900.0,1952.0,1964.0,956.0,14.464621164683782,60.28804007514089,100290.0,260415.0,12.94073518379595,5.648912228057014,5.273818454613654,14.58114528632158,54.47111777944486,37.1392848212053,1.32033008252063,66.71667916979244,26.754188547136785,Los Angeles,Los Angeles County,34.08,-118.22,11903.0,CA
90032,49242,31.9,46695.0,16556.0,18.859916331586856,7.72105113520978,338400.0,1954.0,1960.0,1028.0,10.332740665481332,68.07213614427229,92880.0,353390.0,13.411315543641606,5.942081962552293,3.24519718939117,22.194468136956257,62.282198123553066,60.59867592705414,2.152633930384631,81.93209049185654,10.1417489135291,Los Angeles,Los Angeles County,34.08,-118.18,13521.0,CA
90033,49048,28.3,28773.0,11446.0,33.29799380198989,7.451883868863154,326500.0,1946.0,1975.0,889.0,18.019415244988224,53.133436728129126,158095.0,245265.0,11.478551622900016,2.9542488990376774,3.37628445604306,9.270510520306638,78.26007176643289,55.47626814549013,1.4516392105692384,92.29938019898874,4.071521774588159,Los Angeles,Los Angeles County,34.05,-118.21,13690.0,CA
90034,59305,32.3,56930.0,34653.0,16.179074277042407,5.397521288255628,664600.0,1966.0,3056.0,1363.0,9.230677905734298,73.51003205508727,133370.0,603055.0,7.530562347188264,23.896804653907765,1.1381839642525926,46.362026810555605,23.3471039541354,57.08962144844448,9.38706685776916,28.50012646488492,18.52120394570441,Los Angeles,Los Angeles County,34.03,-118.4,27210.0,CA
90035,30553,37.1,73161.0,47986.0,8.696363695872746,6.428173992733938,862800.0,1953.0,3539.0,1616.0,3.5485747527632343,76.91164113502683,29015.0,284080.0,8.51634864006808,27.69940758681636,0.958989297286682,56.21706542729028,9.635714987071646,70.1240467384545,10.61761529146074,10.92200438582136,8.313422577160999,Los Angeles,Los Angeles County,34.05,-118.39,14030.0,CA
90036,35942,35.2,72264.0,53066.0,11.557509320572033,5.931778977241111,957100.0,1941.0,3995.0,1774.0,3.544995993023146,72.50271060198935,0.0,0.0,5.898391853541817,32.50236492126204,0.4312503477825385,60.3527906070892,8.25496633465027,64.7626731957042,6.424239051805687,9.504201213065494,18.791386122085584,Los Angeles,Los Angeles County,34.07,-118.35,19920.0,CA
90037,60867,28.7,27072.0,10920.0,39.78181937667373,7.294593129281877,282000.0,1939.0,2040.0,898.0,23.866871031311582,55.15655791548062,0.0,0.0,11.79456848538617,3.0114840553994777,3.476432221072174,21.637340430775296,68.27016281400431,17.66145859004058,20.636798265069743,76.66715954458081,0.6243120245781787,Los Angeles,Los Angeles County,34.0,-118.29,17192.0,CA
90038,30225,32.8,35700.0,21705.0,26.30603804797353,8.595533498759306,577400.0,1962.0,2565.0,1013.0,21.68837869211918,57.43583129111312,0.0,0.0,12.440033085194376,13.356492969396196,2.8618693134822166,27.25227460711332,51.90074441687345,41.8560794044665,6.064516129032258,58.78908188585608,6.934656741108354,Los Angeles,Los Angeles County,34.09,-118.33,12812.0,CA
90039,28260,38.2,64073.0,37851.0,13.899504600141542,6.029723991507431,619100.0,1946.0,2677.0,1248.0,4.665932214373664,75.55569956580909,0.0,0.0,10.48832271762208,23.40764331210191,2.116065109695683,47.22222222222222,32.73177636234961,61.87190375088464,2.721160651096957,41.67020523708422,15.88818117480538,Los Angeles,Los Angeles County,34.12,-118.26,12127.0,CA
90040,12692,32.1,49860.0,16576.0,13.65427040655531,6.114087614245194,345400.0,1957.0,2024.0,903.0,4.127411395244504,73.46343651861821,0.0,0.0,11.71604160100851,3.474629687992436,3.9079735266309488,20.33564450047274,71.91144027734006,63.73306019539868,1.284273558146864,95.2410967538607,1.5127639457926252,Los Angeles,Los Angeles County,33.99,-118.15,3397.0,CA
90041,28571,39.0,64820.0,28186.0,12.33768506527598,5.715585733786007,550000.0,1944.0,2585.0,1199.0,4.849113961592645,71.33535997627345,0.0,0.0,10.49315739736096,17.42676140142102,1.3160197402961045,45.745686185292776,28.15092226383396,60.46340695110427,2.0475307129606946,39.5750936264044,24.54586818802282,Los Angeles,Los Angeles County,34.13,-118.21,9998.0,CA
90042,62303,34.9,51437.0,22087.0,16.814599617995924,6.938670690014927,394800.0,1953.0,2281.0,1087.0,11.890211214752869,66.26996890747293,166355.0,526375.0,11.45530712806767,10.508322231674237,2.531178273919394,28.751424489992456,54.53669967738311,59.44657560631109,2.401168483058601,69.49745598125291,11.410365471967642,Los Angeles,Los Angeles County,34.11,-118.19,21018.0,CA
90043,43761,39.3,42043.0,24752.0,21.740819451109434,7.00852357121638,381600.0,1946.0,2335.0,1013.0,7.919342120085615,72.24287484510533,0.0,0.0,13.132698064486643,7.91343890678915,1.583601837252348,64.01590457256461,25.02228011242888,14.873974543543335,63.95649093942095,28.12549987431732,2.3582642078563105,Los Angeles,Los Angeles County,33.99,-118.34,17172.0,CA
90044,85940,28.9,29481.0,13576.0,32.293460553874795,5.71677914824296,296400.0,1952.0,2011.0,961.0,14.945625710111996,66.49569875020289,0.0,0.0,12.84966255527112,3.8235978589713753,2.76821037933442,37.15266464975564,51.81405631836165,28.63858505934373,38.13125436350943,58.87363276704678,0.8505934372818246,Los Angeles,Los Angeles County,33.95,-118.29,27479.0,CA
90045,40535,35.0,79913.0,42564.0,10.72653262612557,4.581226100900456,685300.0,1956.0,3115.0,1647.0,1.5021153206255644,77.6821790179208,0.0,0.0,6.8558036264956215,19.70149253731343,0.3281115085728383,68.42235105464414,11.622055014185271,62.469470827679785,14.846429011964968,17.34056987788331,12.248673985444675,Los Angeles,Los Angeles County,33.96,-118.4,16127.0,CA
90046,49937,37.7,52593.0,54433.0,16.282515970122354,7.215091014678495,880700.0,1959.0,3705.0,1340.0,5.174113009198424,69.48751642575559,66840.0,548660.0,8.803091895788693,33.57630614574364,1.203516430702685,58.34551534934017,9.499969962152312,80.55750245309089,3.63257704707932,11.180086909505976,5.54899172957927,Los Angeles,Los Angeles County,34.11,-118.37,30688.0,CA
90047,47857,36.6,43034.0,20149.0,19.894686252794784,7.198528950832689,306300.0,1946.0,2098.0,979.0,10.395613846484627,74.60761126639433,0.0,0.0,15.604822700963286,7.1086779363520485,2.154334789059072,65.4115385419061,27.30635016820946,15.228702175230374,67.04557327036797,30.07919426625154,0.5997032826963663,Los Angeles,Los Angeles County,33.95,-118.31,17150.0,CA
90048,20793,38.4,75472.0,60530.0,9.137690568941473,5.501851584667917,960100.0,1954.0,3382.0,1639.0,3.2589110849980414,75.85585585585585,0.0,0.0,9.6811426922522,31.75107007165873,0.4328379743182802,61.11672197374117,5.525898138796711,84.33126532967826,2.0680036550762275,6.944644832395518,8.23354013369884,Los Angeles,Los Angeles County,34.07,-118.38,12939.0,CA
90049,36107,41.2,113792.0,98303.0,5.818816296009084,3.439776220677431,1000001.0,1966.0,4001.0,1817.0,1.9548795426704777,77.59799918334014,0.0,0.0,4.060154540670784,30.34868585038912,0.2271027778547096,67.95912149998615,4.594676932450772,85.01952529980336,0.8807156507048495,6.4253468856454425,9.24751433240092,Los Angeles,Los Angeles County,34.09,-118.5,18097.0,CA
90056,8628,49.1,85347.0,51750.0,4.601298099211868,5.910987482614742,749800.0,1958.0,3780.0,1589.0,0.3402187120291616,82.81895504252734,0.0,0.0,5.609643022716736,22.415391747797862,0.0,88.00417246175243,4.786740843764488,16.81733889661567,75.91562355122856,3.5581826611033844,1.6226240148354196,Los Angeles,Los Angeles County,33.99,-118.37,3518.0,CA
90057,44871,31.8,27854.0,13798.0,34.60809877203539,7.521561810523501,301100.0,1964.0,2070.0,874.0,44.99566031702526,36.869032935909736,0.0,0.0,11.738093646230304,8.876557241871142,4.532994584475497,11.332486461188742,61.95984043145907,24.46569053508948,4.490650977245883,68.71030286822224,21.009115018608902,Los Angeles,Los Angeles County,34.06,-118.28,17247.0,CA
90058,3289,24.9,17355.0,8151.0,53.05564001216175,7.418668288233506,182900.0,1946.0,4001.0,695.0,18.831822759315205,56.09264853977845,0.0,0.0,3.22286409242931,3.5877166311948923,3.770142900577683,18.48586196412284,66.15992702949225,41.86682882335056,12.283368805107935,79.72027972027972,4.743083003952569,Los Angeles,Los Angeles County,34.0,-118.21,921.0,CA
90059,40305,25.3,33605.0,11699.0,34.683041806227514,6.520282843319688,244000.0,1954.0,1915.0,935.0,12.706694493498151,64.89003050248836,74880.0,227030.0,10.819997518918248,1.917876194020593,2.327254683041806,35.137079766778314,55.28842575362858,37.21870735640739,31.871976181615185,64.86043915147005,0.3622379357399826,Los Angeles,Los Angeles County,33.92,-118.25,10617.0,CA
90061,26621,28.5,35380.0,12759.0,30.46091431576575,7.118440329063521,265600.0,1955.0,1693.0,1029.0,10.853411393830218,68.76829542895744,52055.0,172835.0,13.267720972164833,2.892453326321325,2.7046316817550053,38.537245032117504,50.97103790240787,44.35595958078209,38.33439765598588,60.872995003944254,0.1051801209571391,Los Angeles,Los Angeles County,33.92,-118.27,7385.0,CA
90062,31569,34.0,33951.0,13741.0,26.43416009376287,6.7883049827362285,291500.0,1939.0,2011.0,993.0,18.209610409970995,61.62107078466724,136115.0,229820.0,15.67043618739903,3.5636225411004467,3.0948081979156767,36.71323133453705,55.55766733187621,14.12778358516266,36.50733314327346,59.63128385441414,0.9027843770787798,Los Angeles,Los Angeles County,34.0,-118.31,9795.0,CA
90063,53994,30.1,38801.0,12957.0,25.443567803830057,6.100677853094789,292500.0,1947.0,1804.0,964.0,14.313483785321448,62.179973449649154,154050.0,332655.0,12.831055302441012,2.848464644219728,3.5170574508278696,9.982590658221284,81.43127014112679,46.44219728117939,0.4130088528355002,97.16079564396044,1.3668185353928215,Los Angeles,Los Angeles County,34.04,-118.19,14012.0,CA
90064,25894,39.1,81240.0,55083.0,9.554336912025953,3.159032980613269,897400.0,1955.0,3852.0,1615.0,4.844797042286066,76.7311099129631,26060.0,219940.0,8.615895574264309,23.22159573646405,0.2935042867073453,60.02162663165212,11.508457557735383,71.01258978914034,1.957982544218738,13.852629952884838,19.13184521510775,Los Angeles,Los Angeles County,34.04,-118.43,11540.0,CA
90065,45816,36.5,55885.0,25449.0,18.67251615156277,4.489697922123276,469900.0,1954.0,2396.0,1055.0,10.345479465003072,69.98912992107377,108230.0,398510.0,11.78845818054828,12.569844595774402,2.937838309760782,27.418369128688667,53.3569058844072,47.52269949362668,2.241574995634713,64.47092718700891,14.060590186834292,Los Angeles,Los Angeles County,34.11,-118.23,15288.0,CA
90066,56107,37.1,65916.0,41393.0,11.818489671520489,4.808669150016932,738400.0,1960.0,3137.0,1359.0,7.484087102177554,72.107202680067,0.0,0.0,8.986400983834459,21.544548808526564,1.0034398559894486,55.37989912132176,21.622970395850786,63.46979877733616,4.769458356354822,28.70051865186162,14.2263888641346,Los Angeles,Los Angeles County,34.0,-118.43,25319.0,CA
90067,2257,60.3,82714.0,112159.0,14.178112538768277,4.164820558263181,930200.0,1974.0,3909.0,2001.0,0.0,72.65221878224975,0.0,0.0,14.532565352237484,33.80593708462561,0.2215330084182543,66.4599025254763,4.60788657509969,86.61940629153744,0.2215330084182543,4.12051395657953,9.79175897208684,Los Angeles,Los Angeles County,34.058,-118.414,1808.0,CA
90068,22270,39.1,70248.0,67840.0,11.171980242478671,7.247418051189942,964200.0,1957.0,4001.0,1409.0,3.25801749271137,70.72886297376094,0.0,0.0,6.578356533453076,33.10282891782667,0.4625056129321958,76.81185451279748,6.14279299506062,79.51504265828468,6.313426133812303,9.438706780422091,5.797036371800629,Los Angeles,Los Angeles County,34.13,-118.33,13901.0,CA
90069,20328,42.9,75959.0,85762.0,10.871704053522237,6.090121999212908,722300.0,1964.0,3565.0,1509.0,4.105042926195801,70.40617560060602,0.0,0.0,10.251869342778434,35.78315623770169,0.8756395120031484,71.21212121212122,9.5926800472255,83.7711530893349,3.0991735537190084,10.940574576938213,4.078118850846123,West Hollywood,Los Angeles County,34.09,-118.38,14781.0,CA
90077,8262,47.6,182270.0,114047.0,2.5659646574679256,3.2679738562091503,1000001.0,1965.0,4001.0,1847.0,0.1060726597719437,74.70167064439141,0.0,0.0,5.567659162430404,23.142096344710723,0.1936577099975792,66.70297748729121,4.86564996368918,90.94650205761316,0.7625272331154684,3.64318566932946,5.059307673686758,Los Angeles,Los Angeles County,34.1,-118.45,3888.0,CA
90094,5567,32.9,90046.0,71630.0,6.879827555236213,9.358721034668582,635200.0,2005.0,4001.0,2001.0,1.7268445839874411,84.52119309262166,0.0,0.0,3.772229207831866,29.20783186635531,0.0,67.66660679001258,2.568708460571224,52.487874977546255,11.226872642356746,3.7363032153763247,26.11819651517873,Playa Vista,Los Angeles County,33.98,-118.42,3168.0,CA
90201,101647,27.3,37913.0,11924.0,28.06182179503576,5.714875992405088,279700.0,1961.0,1737.0,1058.0,8.201491180214585,69.72696334398462,150190.0,740635.0,10.8070085688707,2.2086239633240528,3.3006384841657894,7.742481332454475,81.3944336773343,61.37318366503684,1.2356488632227218,95.180379155312,0.354166871624347,Bell Gardens,Los Angeles County,33.98,-118.17,24940.0,CA
90210,21517,47.0,130071.0,116501.0,6.803922479899614,3.457731096342427,1000001.0,1959.0,4001.0,1883.0,0.7159649497755931,71.69266937379783,3985.0,186950.0,11.637310033926664,22.284705116884325,0.8876702142491983,48.09685365060185,6.26481386810429,88.64618673606915,1.7288655481712134,6.8132174559650505,3.7133429381419343,Beverly Hills,Los Angeles County,34.1,-118.42,9563.0,CA
90211,7889,40.7,70388.0,46892.0,8.974521485612879,4.85486119913804,1000001.0,1951.0,4001.0,1743.0,3.909415971394517,68.43861740166865,0.0,0.0,12.004056280897451,21.625047534541768,0.4690074787679046,48.25706680187603,3.625301052097858,85.19457472429966,3.61262517429332,3.6760045633160097,7.16187095956395,Beverly Hills,Los Angeles County,34.065,-118.381,4052.0,CA
90212,12306,40.9,81400.0,58315.0,7.232244433609622,7.183487729562815,1000001.0,1942.0,4001.0,1955.0,3.569162436548224,68.55964467005076,7465.0,107245.0,5.655777669429547,25.85730537948968,1.0888997237120104,54.90817487404518,5.4363725012189175,83.95091825125955,3.1691857630424183,4.339346660165773,6.525272224930928,Beverly Hills,Los Angeles County,34.06,-118.4,6170.0,CA
90220,50947,27.6,43096.0,14697.0,23.406677527626748,7.66090250652639,243800.0,1957.0,1733.0,1003.0,6.116697977677092,70.0464139683943,54800.0,319595.0,12.15773254558659,3.079671030678941,1.68802873574499,41.28211670952166,47.76728757336055,32.19424107405735,37.47031228531611,57.275207568649776,0.8813080259877912,Compton,Los Angeles County,33.87,-118.24,13498.0,CA
90221,51350,27.0,43000.0,12799.0,26.017526777020446,6.9698149951314505,248100.0,1952.0,1808.0,1069.0,5.915209741384126,69.57493157571356,0.0,0.0,12.52190847127556,1.8519961051606624,2.6153846153846154,24.82960077896787,64.71470301850049,39.269717624148,20.94839337877313,76.11684518013632,0.4615384615384615,Compton,Los Angeles County,33.88,-118.2,12368.0,CA
90222,30990,27.1,40597.0,13361.0,26.93772184575669,6.473055824459503,243100.0,1956.0,1694.0,989.0,5.884561238854998,65.64992961051149,0.0,0.0,14.411100354953213,2.3104227170054856,2.6298806066473057,32.88157470151662,56.31494030332365,38.97063568893192,29.62891255243627,66.66989351403679,0.2839625685705066,Compton,Los Angeles County,33.91,-118.24,8026.0,CA
90230,32508,39.1,68322.0,37888.0,11.403346868463148,5.500184569952012,552600.0,1963.0,2647.0,1433.0,4.2521071832934965,73.24820732167568,0.0,0.0,7.305893933800911,19.2875599852344,1.3196751568844591,50.9197735941922,28.97748246585456,56.18001722652885,10.21594684385382,34.61609449981543,14.13190599237111,Culver City,Los Angeles County,34.0,-118.4,13344.0,CA
90232,15248,38.8,75366.0,44027.0,6.630377754459602,5.207240293809024,753300.0,1954.0,2875.0,1363.0,2.909090909090909,79.96238244514106,9265.0,149920.0,10.158709338929697,21.799580272822663,0.2688877229800629,57.47639034627492,22.894805876180484,68.27780692549842,9.161857292759706,27.54459601259181,12.873819517313748,Culver City,Los Angeles County,34.02,-118.39,6944.0,CA
90240,25258,37.6,72705.0,27189.0,7.498614300419669,3.7730620001583657,460900.0,1957.0,2647.0,1227.0,1.5620976740193977,82.1732040168226,0.0,0.0,14.462744476997386,10.95890410958904,1.7261857629265975,25.057407554042285,58.27856520706311,66.76300578034682,1.318394172143479,71.16953044579935,8.646765381265341,Downey,Los Angeles County,33.96,-118.12,7991.0,CA
90241,43786,35.0,56799.0,23221.0,12.170556798976842,6.072717306901749,453400.0,1959.0,2322.0,1196.0,2.3554376657824934,79.28381962864721,0.0,0.0,17.395971315032202,8.326862467455351,1.6375097062988169,28.136847394144247,55.89457817567259,54.53341250628055,3.423468688621934,70.20052071438359,8.258347416982597,Downey,Los Angeles County,33.94,-118.13,14316.0,CA
